game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official1_JNum,official2,official2_code,official2_JNum,official3,official3_code,official3_JNum,official4,official4_code,official4_JNum,replaycenter_official1,replaycenter_official2,replaycenter_official3,replaycenter_official4,replaycenter_official5,replaycenter_official6,replaycenter_official7,replaycenter_official_code1,replaycenter_official_code2,replaycenter_official_code3,replaycenter_official_code4,replaycenter_official_code5,replaycenter_official_code6,replaycenter_official_code7
1022001023,08/02/2020,22020,20200802/ATLIND,1611661325,Indiana,IND,1611661330,Atlanta,ATL,Mike Price,100308,39,Tim Greene,202297,9,Jeff Smith,100698,53,NA,NA,NA,Eric Dalen,Jason Goldenberg,Natalie Sago,Scott Wall,NA,NA,NA,200833,1626301,1627541,1198,NA,NA,NA
1022001024,08/02/2020,22020,20200802/DALLVA,1611661319,Las Vegas,LVA,1611661321,Dallas,DAL,Maj Forsberg,201538,34,Fatou Cissoko-Stephens,203891,15,Ashley Gilpin,1628479,67,NA,NA,NA,Eric Dalen,Jason Goldenberg,Natalie Sago,Scott Wall,NA,NA,NA,200833,1626301,1627541,1198,NA,NA,NA
1022001022,08/02/2020,22020,20200802/PHONYL,1611661313,New York,NYL,1611661317,Phoenix,PHO,Cheryl Flores,203054,13,Jeff Wooten,202679,23,Kevin Fahy,1628952,80,NA,NA,NA,Eric Dalen,Jason Goldenberg,Natalie Sago,Scott Wall,NA,NA,NA,200833,1626301,1627541,1198,NA,NA,NA
1022001027,08/04/2020,22020,20200804/CONSEA,1611661328,Seattle,SEA,1611661323,Connecticut,CON,Maj Forsberg,201538,34,Randy Richardson,1628702,11,Tom Mauer,100585,45,NA,NA,NA,Eric Dalen,Derek Richardson,Jonathan Sterling,NA,NA,NA,NA,200833,1204,1627964,NA,NA,NA,NA
1022001025,08/04/2020,22020,20200804/DALCHI,1611661329,Chicago,CHI,1611661321,Dallas,DAL,Tim Greene,202297,9,Matt Kallio,1627526,17,Amy Bonner,101044,31,NA,NA,NA,Eric Dalen,Derek Richardson,Jonathan Sterling,NA,NA,NA,NA,200833,1204,1627964,NA,NA,NA,NA
1022001026,08/04/2020,22020,20200804/PHOATL,1611661330,Atlanta,ATL,1611661317,Phoenix,PHO,Eric Brewton,100697,55,Tiara Cruse,203440,19,Fatou Cissoko-Stephens,203891,15,NA,NA,NA,Eric Dalen,Derek Richardson,Jonathan Sterling,NA,NA,NA,NA,200833,1204,1627964,NA,NA,NA,NA
1022001030,08/05/2020,22020,20200805/INDLAS,1611661320,Los Angeles,LAS,1611661325,Indiana,IND,Maj Forsberg,201538,34,Randy Richardson,1628702,11,Ashley Gilpin,1628479,67,NA,NA,NA,Eric Dalen,Jason Goldenberg,Natalie Sago,Scott Wall,NA,NA,NA,200833,1626301,1627541,1198,NA,NA,NA
1022001029,08/05/2020,22020,20200805/LVAWAS,1611661322,Washington,WAS,1611661319,Las Vegas,LVA,Roy Gulbeyan,100274,42,Cheryl Flores,203054,13,Kevin Fahy,1628952,80,NA,NA,NA,Eric Dalen,Jason Goldenberg,Natalie Sago,Scott Wall,NA,NA,NA,200833,1626301,1627541,1198,NA,NA,NA
1022001028,08/05/2020,22020,20200805/MINNYL,1611661313,New York,NYL,1611661324,Minnesota,MIN,Eric Brewton,100697,55,Mike Price,100308,39,Tom Mauer,100585,45,NA,NA,NA,Eric Dalen,Jason Goldenberg,Natalie Sago,Scott Wall,NA,NA,NA,200833,1626301,1627541,1198,NA,NA,NA
1022001033,08/06/2020,22020,20200806/CHIPHO,1611661317,Phoenix,PHO,1611661329,Chicago,CHI,Roy Gulbeyan,100274,42,Isaac Barnett,203800,16,Ashley Gilpin,1628479,67,NA,NA,NA,Derek Richardson,Jonathan Sterling,Scott Wall,NA,NA,NA,NA,1204,1627964,1198,NA,NA,NA,NA
1022001032,08/06/2020,22020,20200806/CONDAL,1611661321,Dallas,DAL,1611661323,Connecticut,CON,Tiara Cruse,203440,19,Tim Greene,202297,9,Dannica Mosher,1628484,13,NA,NA,NA,Derek Richardson,Jonathan Sterling,Scott Wall,NA,NA,NA,NA,1204,1627964,1198,NA,NA,NA,NA
1022001031,08/06/2020,22020,20200806/SEAATL,1611661330,Atlanta,ATL,1611661328,Seattle,SEA,Cheryl Flores,203054,13,Jeff Wooten,202679,23,Jeff Smith,100698,53,NA,NA,NA,Derek Richardson,Jonathan Sterling,Scott Wall,NA,NA,NA,NA,1204,1627964,1198,NA,NA,NA,NA
1022001034,08/07/2020,22020,20200807/INDMIN,1611661324,Minnesota,MIN,1611661325,Indiana,IND,Tim Greene,202297,9,Dannica Mosher,1628484,13,Kevin Fahy,1628952,80,NA,NA,NA,Eric Dalen,Derek Richardson,Jonathan Sterling,NA,NA,NA,NA,200833,1204,1627964,NA,NA,NA,NA
1022001036,08/07/2020,22020,20200807/LASLVA,1611661319,Las Vegas,LVA,1611661320,Los Angeles,LAS,Eric Brewton,100697,55,Fatou Cissoko-Stephens,203891,15,Amy Bonner,101044,31,NA,NA,NA,Eric Dalen,Derek Richardson,Jonathan Sterling,NA,NA,NA,NA,200833,1204,1627964,NA,NA,NA,NA
1022001035,08/07/2020,22020,20200807/NYLWAS,1611661322,Washington,WAS,1611661313,New York,NYL,Jeff Wooten,202679,23,Tiffany Bird,203438,25,Randy Richardson,1628702,11,NA,NA,NA,Eric Dalen,Derek Richardson,Jonathan Sterling,NA,NA,NA,NA,200833,1204,1627964,NA,NA,NA,NA
1022001037,08/08/2020,22020,20200808/ATLDAL,1611661321,Dallas,DAL,1611661330,Atlanta,ATL,Eric Brewton,100697,55,Isaac Barnett,203800,16,Ashley Gilpin,1628479,67,NA,NA,NA,Eric Dalen,Jason Goldenberg,Scott Wall,NA,NA,NA,NA,200833,1626301,1198,NA,NA,NA,NA
1022001039,08/08/2020,22020,20200808/CHICON,1611661323,Connecticut,CON,1611661329,Chicago,CHI,Cheryl Flores,203054,13,Jeff Smith,100698,53,Matt Kallio,1627526,17,NA,NA,NA,Eric Dalen,Jason Goldenberg,Scott Wall,NA,NA,NA,NA,200833,1626301,1198,NA,NA,NA,NA
1022001038,08/08/2020,22020,20200808/PHOSEA,1611661328,Seattle,SEA,1611661317,Phoenix,PHO,Maj Forsberg,201538,34,Mike Price,100308,39,Amy Bonner,101044,31,NA,NA,NA,Eric Dalen,Jason Goldenberg,Scott Wall,NA,NA,NA,NA,200833,1626301,1198,NA,NA,NA,NA
1022001040,08/09/2020,22020,20200809/LVANYL,1611661313,New York,NYL,1611661319,Las Vegas,LVA,Roy Gulbeyan,100274,42,Tiara Cruse,203440,19,Kevin Fahy,1628952,80,NA,NA,NA,Derek Richardson,Natalie Sago,Jonathan Sterling,Scott Wall,NA,NA,NA,1204,1627541,1627964,1198,NA,NA,NA
