game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official1_JNum,official2,official2_code,official2_JNum,official3,official3_code,official3_JNum,official4,official4_code,official4_JNum,replaycenter_official1,replaycenter_official2,replaycenter_official3,replaycenter_official4,replaycenter_official5,replaycenter_official6,replaycenter_official7,replaycenter_official_code1,replaycenter_official_code2,replaycenter_official_code3,replaycenter_official_code4,replaycenter_official_code5,replaycenter_official_code6,replaycenter_official_code7
2021900252,01/03/2020,22019,20200103/NASRGV,1612709908,Rio Grande Valley,RGV,1612709900,Northern Arizona,"NAS",Andy Nagy,1627534,65,Kevin Fahy,1628952,42,Jacob Barnett,1628157,32,NA,NA,NA,John Butler,Ken Mauer,NA,NA,NA,NA,NA,1628951,1174,NA,NA,NA,NA,NA
2021900248,01/03/2020,22019,20200103/OKLERI,1612709913,Erie,ERI,1612709889,Oklahoma City,OKL,Isaac Barnett,203800,18,William Mensah,201708,10,Tyler Mirkovich,1628482,41,NA,NA,NA,John Butler,Ken Mauer,NA,NA,NA,NA,NA,1628951,1174,NA,NA,NA,NA,NA
2021900254,01/03/2020,22019,20200103/SCWSLC,1612709903,Salt Lake City,SLC,1612709902,Santa Cruz,SCW,Ashley Gilpin,1628479,67,Sha'Rae Mitchell,1629178,63,Julian McFadden,1629765,52,NA,NA,NA,John Butler,Ken Mauer,NA,NA,NA,NA,NA,1628951,1174,NA,NA,NA,NA,NA
2021900253,01/03/2020,22019,20200103/STOTEX,1612709918,Texas,TEX,1612709914,Stockton,STO,Suyash Mehta,1627529,31,Charles Watson,202764,60,David Walker,1628489,84,NA,NA,NA,John Butler,Ken Mauer,NA,NA,NA,NA,NA,1628951,1174,NA,NA,NA,NA,NA
2021900250,01/03/2020,22019,20200103/WISWCB,1612709923,Windy City,WCB,1612709927,Wisconsin,WIS,Phenizee Ransom,1627963,19,Danielle Scott,1628487,82,Pat O'Connell,1629183,73,NA,NA,NA,John Butler,Ken Mauer,NA,NA,NA,NA,NA,1628951,1174,NA,NA,NA,NA,NA
2021900256,01/04/2020,22019,20200104/FWNCTN,1612709893,Canton,CTN,1612709910,Fort Wayne,FWN,Nate Green,1627524,16,Robert Hussey,1628480,12,Clare Aubry,1629422,14,NA,NA,NA,Matt Boland,Phenizee Ransom,Bill Spooner,Scott Twardoski,NA,NA,NA,2005,1627963,1194,202053,NA,NA,NA
2021900255,01/04/2020,22019,20200104/LINDEL,1612709909,Delaware,DEL,1612709921,Long Island,LIN,Jenna Reneau,1628168,77,Paul Tuomey,1629182,74,Demoya Williams,1628173,58,NA,NA,NA,Matt Boland,Phenizee Ransom,Bill Spooner,Scott Twardoski,NA,NA,NA,2005,1627963,1194,202053,NA,NA,NA
2021900258,01/04/2020,22019,20200104/MHUIWA,1612709911,Iowa,IWA,1612709926,Memphis,MHU,Dannica Mosher,1628484,13,Danielle Scott,1628487,82,Omar Bermudez,1629762,27,NA,NA,NA,Matt Boland,Phenizee Ransom,Bill Spooner,Scott Twardoski,NA,NA,NA,2005,1627963,1194,202053,NA,NA,NA
2021900257,01/04/2020,22019,20200104/RAPGRD,1612709917,Grand Rapids,GRD,1612709920,Raptors 905,RAP,William Mensah,201708,10,Pat O'Connell,1629183,73,Ben Stirt,1628488,83,NA,NA,NA,Matt Boland,Phenizee Ransom,Bill Spooner,Scott Twardoski,NA,NA,NA,2005,1627963,1194,202053,NA,NA,NA
2021900260,01/04/2020,22019,20200104/SBLTEX,1612709918,Texas,TEX,1612709905,South Bay,SBL,JB DeRosa,1155,87,Matt Kallio,1627526,17,Hortencia Sanchez-Carrizales,1629768,50,NA,NA,NA,Matt Boland,Phenizee Ransom,Bill Spooner,Scott Twardoski,NA,NA,NA,2005,1627963,1194,202053,NA,NA,NA
