game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official2,official2_code,official3,official3_code,official4,official4_code,official1_JNum,official2_JNum,official3_JNum,official4_JNum
0022100539,01/01/2022,22021,20220101/NOPMIL,1610612749,Milwaukee,MIL,1610612740,New Orleans,NOP,Mark Lindsay,200834,Lauren Holtkamp,203177,Scott Twardoski,202053,NA,NA,29,7,52,NA
0022100540,01/01/2022,22021,20220101/SASDET,1610612765,Detroit,DET,1610612759,San Antonio,SAS,Kevin Cutler,201246,Natalie Sago,1627541,Sharae Mitchell,1629178,NA,NA,34,9,76,NA
0022100550,01/02/2022,22021,20220102/DALOKC,1610612760,Oklahoma City,OKC,1610612742,Dallas,DAL,Brent Barnaky,201638,Leon Wood,1201,Dannica Mosher,1628484,NA,NA,36,40,89,NA
0022100547,01/02/2022,22021,20220102/INDCLE,1610612739,Cleveland,CLE,1610612754,Indiana,IND,Bill Kennedy,1662,Brandon Adair,1627961,Robert Hussey,1628480,NA,NA,55,67,85,NA
0022100548,01/02/2022,22021,20220102/MIASAC,1610612758,Sacramento,SAC,1610612748,Miami,MIA,Kevin Scott,202041,Brett Nansel,202035,Matt Kallio,1627526,NA,NA,24,44,88,NA
0022100551,01/02/2022,22021,20220102/MINLAL,1610612747,L.A. Lakers,LAL,1610612750,Minnesota,MIN,Tre Maddox,202027,Nick Buchert,202007,Jenna Reneau,1628168,NA,NA,23,3,93,NA
0022100545,01/02/2022,22021,20220102/NYKTOR,1610612761,Toronto,TOR,1610612752,New York,NYK,Sean Wright,2882,Matt Myers,202901,Andy Nagy,1627534,NA,NA,4,43,83,NA
0022100546,01/02/2022,22021,20220102/ORLBOS,1610612738,Boston,BOS,1610612753,Orlando,ORL,Tyler Ford,204059,Mousa Dagher,1628159,Sharae Mitchell,1629178,NA,NA,39,28,76,NA
0022100549,01/02/2022,22021,20220102/PHXCHA,1610612766,Charlotte,CHA,1610612756,Phoenix,PHX,Sean Corbin,1151,Suyash Mehta,1627529,JD Ralls,1628485,NA,NA,33,82,94,NA
0022100560,01/03/2022,22021,20220103/ATLPOR,1610612757,Portland,POR,1610612737,Atlanta,ATL,Kevin Scott,202041,JB DeRosa,1155,Matt Kallio,1627526,NA,NA,24,62,88,NA
0022100553,01/03/2022,22021,20220103/CHAWAS,1610612764,Washington,WAS,1610612766,Charlotte,CHA,Josh Tiven,201639,Matt Myers,202901,Tyler Ricks,1627539,NA,NA,58,43,95,NA
0022100558,01/03/2022,22021,20220103/DENDAL,1610612742,Dallas,DAL,1610612743,Denver,DEN,Ed Malloy,2530,Natalie Sago,1627541,Brent Haskill,1629175,NA,NA,14,9,92,NA
0022100556,01/03/2022,22021,20220103/DETMIL,1610612749,Milwaukee,MIL,1610612765,Detroit,DET,Pat Fraher,2003,Bennie Adams,1363,Pat OConnell,1629183,NA,NA,26,47,22,NA
0022100552,01/03/2022,22021,20220103/HOUPHI,1610612755,Philadelphia,PHI,1610612745,Houston,HOU,Kevin Cutler,201246,Brandon Adair,1627961,Andy Nagy,1627534,NA,NA,34,67,83,NA
0022100554,01/03/2022,22021,20220103/MEMBKN,1610612751,Brooklyn,BKN,1610612763,Memphis,MEM,Ben Taylor,202049,Ray Acosta,1626300,Robert Hussey,1628480,NA,NA,46,54,85,NA
0022100559,01/03/2022,22021,20220103/MIAGSW,1610612744,Golden State,GSW,1610612748,Miami,MIA,Zach Zarba,2534,Nick Buchert,202007,Scott Twardoski,202053,NA,NA,15,3,52,NA
0022100561,01/03/2022,22021,20220103/MINLAC,1610612746,LA Clippers,LAC,1610612750,Minnesota,MIN,Derrick Collins,2002,Jacyn Goble,1627962,Cheryl Flores,203054,NA,NA,11,68,91,NA
0022100555,01/03/2022,22021,20220103/ORLCHI,1610612741,Chicago,CHI,1610612753,Orlando,ORL,Marc Davis,1830,Jonathan Sterling,1627964,Dannica Mosher,1628484,NA,NA,8,17,89,NA
0022100557,01/03/2022,22021,20220103/UTANOP,1610612740,New Orleans,NOP,1610612762,Utah,UTA,Courtney Kirkland,2004,Lauren Holtkamp,203177,Blanca Burns,1629174,NA,NA,61,7,90,NA
0022100564,01/04/2022,22021,20220104/INDNYK,1610612752,New York,NYK,1610612754,Indiana,IND,Josh Tiven,201639,Jason Goldenberg,1626301,Sharae Mitchell,1629178,NA,NA,58,35,76,NA
0022100562,01/04/2022,22021,20220104/MEMCLE,1610612739,Cleveland,CLE,1610612763,Memphis,MEM,Tyler Ford,204059,Ray Acosta,1626300,Jenna Reneau,1628168,NA,NA,39,54,93,NA
0022100565,01/04/2022,22021,20220104/PHXNOP,1610612740,New Orleans,NOP,1610612756,Phoenix,PHX,Sean Corbin,1151,Marat Kogut,201245,Blanca Burns,1629174,NA,NA,33,32,90,NA
0022100566,01/04/2022,22021,20220104/SACLAL,1610612747,L.A. Lakers,LAL,1610612758,Sacramento,SAC,Brian Forte,101283,JB DeRosa,1155,CJ Washington,202056,NA,NA,45,62,12,NA
0022100563,01/04/2022,22021,20220104/SASTOR,1610612761,Toronto,TOR,1610612759,San Antonio,SAS,Bill Kennedy,1662,Jonathan Sterling,1627964,Mousa Dagher,1628159,NA,NA,55,17,28,NA
0022100577,01/05/2022,22021,20220105/ATLSAC,1610612758,Sacramento,SAC,1610612737,Atlanta,ATL,Tre Maddox,202027,Jacyn Goble,1627962,CJ Washington,202056,NA,NA,23,68,12,NA
0022100571,01/05/2022,22021,20220105/BKNIND,1610612754,Indiana,IND,1610612751,Brooklyn,BKN,James Williams,202058,Tyler Ford,204059,Isaac Barnett,203800,NA,NA,60,39,80,NA
0022100567,01/05/2022,22021,20220105/DETCHA,1610612766,Charlotte,CHA,1610612765,Detroit,DET,Kane Fitzgerald,201640,Brandon Adair,1627961,JD Ralls,1628485,NA,NA,5,67,94,NA
0022100572,01/05/2022,22021,20220105/GSWDAL,1610612742,Dallas,DAL,1610612744,Golden State,GSW,Marc Davis,1830,Marat Kogut,201245,Brandon Schwab,1628171,NA,NA,8,32,86,NA
0022100569,01/05/2022,22021,20220105/HOUWAS,1610612764,Washington,WAS,1610612745,Houston,HOU,Sean Wright,2882,Mousa Dagher,1628159,Suyash Mehta,1627529,NA,NA,4,28,82,NA
0022100576,01/05/2022,22021,20220105/MIAPOR,1610612757,Portland,POR,1610612748,Miami,MIA,Derek Richardson,1204,Bennie Adams,1363,Matt Kallio,1627526,NA,NA,63,47,88,NA
0022100574,01/05/2022,22021,20220105/OKCMIN,1610612750,Minnesota,MIN,1610612760,Oklahoma City,OKC,Ed Malloy,2530,Brent Haskill,1629175,NA,NA,NA,NA,14,92,NA,NA
0022100568,01/05/2022,22021,20220105/PHIORL,1610612753,Orlando,ORL,1610612755,Philadelphia,PHI,Scott Wall,1198,Jason Goldenberg,1626301,Clare Aubry,1629422,NA,NA,31,35,73,NA
0022100570,01/05/2022,22021,20220105/SASBOS,1610612738,Boston,BOS,1610612759,San Antonio,SAS,Ben Taylor,202049,Leon Wood,1201,Tyler Ricks,1627539,NA,NA,46,40,95,NA
0022100573,01/05/2022,22021,20220105/TORMIL,1610612749,Milwaukee,MIL,1610612761,Toronto,TOR,Pat Fraher,2003,Gediminas Petraitis,204058,Andy Nagy,1627534,NA,NA,26,50,83,NA
0022100575,01/05/2022,22021,20220105/UTADEN,1610612743,Denver,DEN,1610612762,Utah,UTA,Zach Zarba,2534,Phenizee Ransom,1627963,John Conley,1627519,NA,NA,15,70,79,NA
0022100578,01/06/2022,22021,20220106/BOSNYK,1610612752,New York,NYK,1610612738,Boston,BOS,Pat Fraher,2003,Derrick Collins,2002,Evan Scott,1628172,NA,NA,26,11,78,NA
0022100579,01/06/2022,22021,20220106/DETMEM,1610612763,Memphis,MEM,1610612765,Detroit,DET,Marc Davis,1830,Lauren Holtkamp,203177,Brandon Schwab,1628171,NA,NA,8,7,86,NA
0022100580,01/06/2022,22021,20220106/GSWNOP,1610612740,New Orleans,NOP,1610612744,Golden State,GSW,Kane Fitzgerald,201640,JB DeRosa,1155,Matt Myers,202901,NA,NA,5,62,43,NA
0022100581,01/06/2022,22021,20220106/LACPHX,1610612756,Phoenix,PHX,1610612746,LA Clippers,LAC,Zach Zarba,2534,Brian Forte,101283,Phenizee Ransom,1627963,NA,NA,15,45,70,NA
0022100589,01/07/2022,22021,20220107/ATLLAL,1610612747,L.A. Lakers,LAL,1610612737,Atlanta,ATL,Courtney Kirkland,2004,Ray Acosta,1626300,Bennie Adams,1363,NA,NA,61,54,47,NA
0022100590,01/07/2022,22021,20220107/CLEPOR,1610612757,Portland,POR,1610612739,Cleveland,CLE,Ed Malloy,2530,Jacyn Goble,1627962,CJ Washington,202056,NA,NA,14,68,12,NA
0022100586,01/07/2022,22021,20220107/DALHOU,1610612745,Houston,HOU,1610612742,Dallas,DAL,Ben Taylor,202049,JB DeRosa,1155,Matt Myers,202901,NA,NA,46,62,43,NA
0022100583,01/07/2022,22021,20220107/MILBKN,1610612751,Brooklyn,BKN,1610612749,Milwaukee,MIL,Tom Washington,1199,Marat Kogut,201245,Scott Twardoski,202053,NA,NA,49,32,52,NA
0022100587,01/07/2022,22021,20220107/MINOKC,1610612760,Oklahoma City,OKC,1610612750,Minnesota,MIN,Josh Tiven,201639,Andy Nagy,1627534,Clare Aubry,1629422,NA,NA,58,83,73,NA
0022100588,01/07/2022,22021,20220107/SACDEN,1610612743,Denver,DEN,1610612758,Sacramento,SAC,Brian Forte,101283,Suyash Mehta,1627529,Jenna Schroeder,1628954,NA,NA,45,82,84,NA
0022100582,01/07/2022,22021,20220107/SASPHI,1610612755,Philadelphia,PHI,1610612759,San Antonio,SAS,Michael Smith,1193,Scott Wall,1198,Jason Goldenberg,1626301,NA,NA,38,31,35,NA
0022100584,01/07/2022,22021,20220107/UTATOR,1610612761,Toronto,TOR,1610612762,Utah,UTA,Derrick Collins,2002,Mitchell Ervin,203591,JD Ralls,1628485,NA,NA,11,27,94,NA
0022100585,01/07/2022,22021,20220107/WASCHI,1610612741,Chicago,CHI,1610612764,Washington,WAS,James Williams,202058,Nick Buchert,202007,John Conley,1627519,NA,NA,60,3,79,NA
0022100591,01/08/2022,22021,20220108/MEMLAC,1610612746,LA Clippers,LAC,1610612763,Memphis,MEM,Sean Wright,2882,Leon Wood,1201,Derek Richardson,1204,NA,NA,4,40,63,NA
0022100596,01/08/2022,22021,20220108/MIAPHX,1610612756,Phoenix,PHX,1610612748,Miami,MIA,Bill Kennedy,1662,Ray Acosta,1626300,Brandon Schwab,1628171,NA,NA,55,54,86,NA
0022100592,01/08/2022,22021,20220108/MILCHA,1610612766,Charlotte,CHA,1610612749,Milwaukee,MIL,Kane Fitzgerald,201640,Lauren Holtkamp,203177,Blanca Burns,1629174,NA,NA,5,7,90,NA
0022100595,01/08/2022,22021,20220108/NYKBOS,1610612738,Boston,BOS,1610612752,New York,NYK,Pat Fraher,2003,Aaron Smith,1626302,Jenna Reneau,1628168,NA,NA,26,51,93,NA
0022100593,01/08/2022,22021,20220108/ORLDET,1610612765,Detroit,DET,1610612753,Orlando,ORL,James Williams,202058,Gediminas Petraitis,204058,John Conley,1627519,NA,NA,60,50,79,NA
0022100594,01/08/2022,22021,20220108/UTAIND,1610612754,Indiana,IND,1610612762,Utah,UTA,Tyler Ford,204059,Marat Kogut,201245,Jason Goldenberg,1626301,NA,NA,39,32,35,NA
0022100597,01/09/2022,22021,20220109/ATLLAC,1610612746,LA Clippers,LAC,1610612737,Atlanta,ATL,Ed Malloy,2530,Justin Van Duyne,203593,Natalie Sago,1627541,NA,NA,14,64,9,NA
0022100603,01/09/2022,22021,20220109/CHIDAL,1610612742,Dallas,DAL,1610612741,Chicago,CHI,Josh Tiven,201639,Ben Taylor,202049,CJ Washington,202056,NA,NA,58,46,12,NA
0022100604,01/09/2022,22021,20220109/CLEGSW,1610612744,Golden State,GSW,1610612739,Cleveland,CLE,Sean Wright,2882,Bennie Adams,1363,Brandon Schwab,1628171,NA,NA,4,47,86,NA
0022100601,01/09/2022,22021,20220109/DENOKC,1610612760,Oklahoma City,OKC,1610612743,Denver,DEN,Brian Forte,101283,Eric Dalen,200833,Jenna Schroeder,1628954,NA,NA,45,37,84,NA
0022100606,01/09/2022,22021,20220109/MEMLAL,1610612747,L.A. Lakers,LAL,1610612763,Memphis,MEM,Tony Brothers,1146,Jacyn Goble,1627962,Suyash Mehta,1627529,NA,NA,25,68,82,NA
0022100600,01/09/2022,22021,20220109/MINHOU,1610612745,Houston,HOU,1610612750,Minnesota,MIN,Marc Davis,1830,Brandon Adair,1627961,John Butler,1628951,NA,NA,8,67,53,NA
0022100599,01/09/2022,22021,20220109/NOPTOR,1610612761,Toronto,TOR,1610612740,New Orleans,NOP,Zach Zarba,2534,Mitchell Ervin,203591,Gediminas Petraitis,204058,NA,NA,15,27,50,NA
0022100605,01/09/2022,22021,20220109/SACPOR,1610612757,Portland,POR,1610612758,Sacramento,SAC,Courtney Kirkland,2004,Phenizee Ransom,1627963,Pat OConnell,1629183,NA,NA,61,70,22,NA
0022100602,01/09/2022,22021,20220109/SASBKN,1610612751,Brooklyn,BKN,1610612759,San Antonio,SAS,Rodney Mott,1179,Nick Buchert,202007,Scott Twardoski,202053,NA,NA,71,3,52,NA
0022100598,01/09/2022,22021,20220109/WASORL,1610612753,Orlando,ORL,1610612764,Washington,WAS,Derrick Collins,2002,Michael Smith,1193,Andy Nagy,1627534,NA,NA,11,38,83,NA
0022100486,01/10/2022,22021,20220110/BKNPOR,1610612757,Portland,POR,1610612751,Brooklyn,BKN,Tony Brothers,1146,Derek Richardson,1204,Phenizee Ransom,1627963,NA,NA,25,63,70,NA
0022100611,01/10/2022,22021,20220110/CLESAC,1610612758,Sacramento,SAC,1610612739,Cleveland,CLE,Bill Kennedy,1662,Ray Acosta,1626300,Sharae Mitchell,1629178,NA,NA,55,54,76,NA
0022100609,01/10/2022,22021,20220110/INDBOS,1610612738,Boston,BOS,1610612754,Indiana,IND,James Williams,202058,Mitchell Ervin,203591,Nick Buchert,202007,NA,NA,60,27,3,NA
0022100607,01/10/2022,22021,20220110/MILCHA,1610612766,Charlotte,CHA,1610612749,Milwaukee,MIL,Ben Taylor,202049,Scott Twardoski,202053,John Conley,1627519,NA,NA,46,52,79,NA
0022100711,01/10/2022,22021,20220110/PHIHOU,1610612745,Houston,HOU,1610612755,Philadelphia,PHI,Marc Davis,1830,Eric Dalen,200833,Jenna Schroeder,1628954,NA,NA,8,37,84,NA
0022100610,01/10/2022,22021,20220110/SASNYK,1610612752,New York,NYK,1610612759,San Antonio,SAS,Tyler Ford,204059,Scott Wall,1198,Matt Myers,202901,NA,NA,39,31,43,NA
0022100608,01/10/2022,22021,20220110/UTADET,1610612765,Detroit,DET,1610612762,Utah,UTA,Tom Washington,1199,JB DeRosa,1155,Jenna Reneau,1628168,NA,NA,49,62,93,NA
0022100616,01/11/2022,22021,20220111/DENLAC,1610612746,LA Clippers,LAC,1610612743,Denver,DEN,Courtney Kirkland,2004,JT Orr,202037,Justin Van Duyne,203593,NA,NA,61,72,64,NA
0022100415,01/11/2022,22021,20220111/DETCHI,1610612741,Chicago,CHI,1610612765,Detroit,DET,Brian Forte,101283,Michael Smith,1193,Evan Scott,1628172,NA,NA,45,38,78,NA
0022100614,01/11/2022,22021,20220111/GSWMEM,1610612763,Memphis,MEM,1610612744,Golden State,GSW,Zach Zarba,2534,Curtis Blair,200832,Natalie Sago,1627541,NA,NA,15,74,9,NA
0022100615,01/11/2022,22021,20220111/MINNOP,1610612740,New Orleans,NOP,1610612750,Minnesota,MIN,Brent Barnaky,201638,Brandon Adair,1627961,Suyash Mehta,1627529,NA,NA,36,67,82,NA
0022100612,01/11/2022,22021,20220111/OKCWAS,1610612764,Washington,WAS,1610612760,Oklahoma City,OKC,Karl Lane,202026,Gediminas Petraitis,204058,John Butler,1628951,NA,NA,77,50,53,NA
0022100613,01/11/2022,22021,20220111/PHXTOR,1610612761,Toronto,TOR,1610612756,Phoenix,PHX,Rodney Mott,1179,Aaron Smith,1626302,John Conley,1627519,NA,NA,71,51,79,NA
0022100625,01/12/2022,22021,20220112/BKNCHI,1610612741,Chicago,CHI,1610612751,Brooklyn,BKN,James Williams,202058,Karl Lane,202026,Jason Goldenberg,1626301,NA,NA,60,77,35,NA
0022100618,01/12/2022,22021,20220112/BOSIND,1610612754,Indiana,IND,1610612738,Boston,BOS,Ed Malloy,2530,Mitchell Ervin,203591,Danielle Scott,1628487,NA,NA,14,27,87,NA
0022100619,01/12/2022,22021,20220112/CHAPHI,1610612755,Philadelphia,PHI,1610612766,Charlotte,CHA,Derrick Collins,2002,Nick Buchert,202007,JD Ralls,1628485,NA,NA,11,3,94,NA
0022100624,01/12/2022,22021,20220112/CLEUTA,1610612762,Utah,UTA,1610612739,Cleveland,CLE,Tony Brothers,1146,Eric Dalen,200833,Phenizee Ransom,1627963,NA,NA,25,37,70,NA
0022100622,01/12/2022,22021,20220112/DALNYK,1610612752,New York,NYK,1610612742,Dallas,DAL,David Guthrie,2714,Mark Lindsay,200834,Scott Twardoski,202053,NA,NA,16,29,52,NA
0022100623,01/12/2022,22021,20220112/HOUSAS,1610612759,San Antonio,SAS,1610612745,Houston,HOU,Tyler Ford,204059,Matt Boland,2005,Brandon Schwab,1628171,NA,NA,39,18,86,NA
0022100626,01/12/2022,22021,20220112/LALSAC,1610612758,Sacramento,SAC,1610612747,L.A. Lakers,LAL,Sean Wright,2882,Justin Van Duyne,203593,Derek Richardson,1204,NA,NA,4,64,63,NA
0022100621,01/12/2022,22021,20220112/MIAATL,1610612737,Atlanta,ATL,1610612748,Miami,MIA,Scott Foster,1162,Dedric Taylor,203592,Blanca Burns,1629174,NA,NA,48,21,90,NA
0022100620,01/12/2022,22021,20220112/ORLWAS,1610612764,Washington,WAS,1610612753,Orlando,ORL,Marc Davis,1830,Jacyn Goble,1627962,Tyler Ricks,1627539,NA,NA,8,68,95,NA
0022100627,01/13/2022,22021,20220113/GSWMIL,1610612749,Milwaukee,MIL,1610612744,Golden State,GSW,John Goble,101284,Brian Forte,101283,Aaron Smith,1626302,NA,NA,10,45,51,NA
0022100629,01/13/2022,22021,20220113/LACNOP,1610612740,New Orleans,NOP,1610612746,LA Clippers,LAC,Curtis Blair,200832,Brandon Adair,1627961,Jenna Schroeder,1628954,NA,NA,74,67,84,NA
0022100628,01/13/2022,22021,20220113/MINMEM,1610612763,Memphis,MEM,1610612750,Minnesota,MIN,Bill Kennedy,1662,JB DeRosa,1155,CJ Washington,202056,NA,NA,55,62,12,NA
0022100630,01/13/2022,22021,20220113/OKCBKN,1610612751,Brooklyn,BKN,1610612760,Oklahoma City,OKC,Zach Zarba,2534,Derrick Collins,2002,Jenna Reneau,1628168,NA,NA,15,11,93,NA
0022100631,01/13/2022,22021,20220113/PORDEN,1610612743,Denver,DEN,1610612757,Portland,POR,James Capers,1148,Tre Maddox,202027,Bennie Adams,1363,NA,NA,19,23,47,NA
0022100636,01/14/2022,22021,20220114/ATLMIA,1610612748,Miami,MIA,1610612737,Atlanta,ATL,Ben Taylor,202049,Scott Wall,1198,Evan Scott,1628172,NA,NA,46,31,78,NA
0022100635,01/14/2022,22021,20220114/BOSPHI,1610612755,Philadelphia,PHI,1610612738,Boston,BOS,Marc Davis,1830,Mark Lindsay,200834,Ray Acosta,1626300,NA,NA,8,29,54,NA
0022100638,01/14/2022,22021,20220114/CLESAS,1610612759,San Antonio,SAS,1610612739,Cleveland,CLE,Karl Lane,202026,Brent Barnaky,201638,JD Ralls,1628485,NA,NA,77,36,94,NA
0022100639,01/14/2022,22021,20220114/DALMEM,1610612763,Memphis,MEM,1610612742,Dallas,DAL,Courtney Kirkland,2004,JB DeRosa,1155,Gediminas Petraitis,204058,NA,NA,61,62,50,NA
0022100637,01/14/2022,22021,20220114/GSWCHI,1610612741,Chicago,CHI,1610612744,Golden State,GSW,David Guthrie,2714,Mitchell Ervin,203591,Matt Boland,2005,NA,NA,16,27,18,NA
0022100640,01/14/2022,22021,20220114/HOUSAC,1610612758,Sacramento,SAC,1610612745,Houston,HOU,Kevin Cutler,201246,Eric Dalen,200833,Phenizee Ransom,1627963,NA,NA,34,37,70,NA
0022100632,01/14/2022,22021,20220114/ORLCHA,1610612766,Charlotte,CHA,1610612753,Orlando,ORL,Scott Foster,1162,Natalie Sago,1627541,Danielle Scott,1628487,NA,NA,48,9,87,NA
0022100634,01/14/2022,22021,20220114/PHXIND,1610612754,Indiana,IND,1610612756,Phoenix,PHX,Tom Washington,1199,JT Orr,202037,John Butler,1628951,NA,NA,49,72,53,NA
0022100633,01/14/2022,22021,20220114/TORDET,1610612765,Detroit,DET,1610612761,Toronto,TOR,Ed Malloy,2530,Jason Goldenberg,1626301,Dannica Mosher,1628484,NA,NA,14,35,89,NA
0022100647,01/15/2022,22021,20220115/CHIBOS,1610612738,Boston,BOS,1610612741,Chicago,CHI,Mark Lindsay,200834,Derrick Collins,2002,JT Orr,202037,NA,NA,29,11,72,NA
0022100646,01/15/2022,22021,20220115/CLEOKC,1610612760,Oklahoma City,OKC,1610612739,Cleveland,CLE,James Capers,1148,Matt Boland,2005,Matt Kallio,1627526,NA,NA,19,18,88,NA
0022100648,01/15/2022,22021,20220115/LACSAS,1610612759,San Antonio,SAS,1610612746,LA Clippers,LAC,Karl Lane,202026,Michael Smith,1193,Aaron Smith,1626302,NA,NA,77,38,51,NA
0022100649,01/15/2022,22021,20220115/LALDEN,1610612743,Denver,DEN,1610612747,L.A. Lakers,LAL,John Goble,101284,Dedric Taylor,203592,Scott Twardoski,202053,NA,NA,10,21,52,NA
0022100644,01/15/2022,22021,20220115/NOPBKN,1610612751,Brooklyn,BKN,1610612740,New Orleans,NOP,Bill Kennedy,1662,Jacyn Goble,1627962,Tyler Ricks,1627539,NA,NA,55,68,95,NA
0022100643,01/15/2022,22021,20220115/NYKATL,1610612737,Atlanta,ATL,1610612752,New York,NYK,James Williams,202058,Tre Maddox,202027,Brett Nansel,202035,NA,NA,60,23,44,NA
0022100650,01/15/2022,22021,20220115/ORLDAL,1610612742,Dallas,DAL,1610612753,Orlando,ORL,Sean Wright,2882,Justin Van Duyne,203593,CJ Washington,202056,NA,NA,4,64,12,NA
0022100645,01/15/2022,22021,20220115/PHIMIA,1610612748,Miami,MIA,1610612755,Philadelphia,PHI,Curtis Blair,200832,Ben Taylor,202049,Brandon Schwab,1628171,NA,NA,74,46,86,NA
0022100642,01/15/2022,22021,20220115/PORWAS,1610612764,Washington,WAS,1610612757,Portland,POR,Tony Brothers,1146,Natalie Sago,1627541,Matt Myers,202901,NA,NA,25,9,43,NA
0022100641,01/15/2022,22021,20220115/TORMIL,1610612749,Milwaukee,MIL,1610612761,Toronto,TOR,Tyler Ford,204059,Brandon Adair,1627961,Bennie Adams,1363,NA,NA,39,67,47,NA
0022100652,01/16/2022,22021,20220116/GSWMIN,1610612750,Minnesota,MIN,1610612744,Golden State,GSW,Scott Foster,1162,JB DeRosa,1155,Dannica Mosher,1628484,NA,NA,48,62,89,NA
0022100651,01/16/2022,22021,20220116/HOUSAC,1610612758,Sacramento,SAC,1610612745,Houston,HOU,David Guthrie,2714,Brent Barnaky,201638,Mousa Dagher,1628159,NA,NA,16,36,28,NA
0022100617,01/16/2022,22021,20220116/PHXDET,1610612765,Detroit,DET,1610612756,Phoenix,PHX,Kevin Cutler,201246,Gediminas Petraitis,204058,Evan Scott,1628172,NA,NA,34,50,78,NA
0022100653,01/16/2022,22021,20220116/UTADEN,1610612743,Denver,DEN,1610612762,Utah,UTA,Tom Washington,1199,Derek Richardson,1204,John Butler,1628951,NA,NA,49,63,53,NA
0022100657,01/17/2022,22021,20220117/BKNCLE,1610612739,Cleveland,CLE,1610612751,Brooklyn,BKN,Courtney Kirkland,2004,Marat Kogut,201245,Brett Nansel,202035,NA,NA,61,32,44,NA
0022100655,01/17/2022,22021,20220117/CHANYK,1610612752,New York,NYK,1610612766,Charlotte,CHA,Marc Davis,1830,Jacyn Goble,1627962,JT Orr,202037,NA,NA,8,68,72,NA
0022100658,01/17/2022,22021,20220117/CHIMEM,1610612763,Memphis,MEM,1610612741,Chicago,CHI,Kane Fitzgerald,201640,Ben Taylor,202049,Matt Myers,202901,NA,NA,5,46,43,NA
0022100659,01/17/2022,22021,20220117/INDLAC,1610612746,LA Clippers,LAC,1610612754,Indiana,IND,John Goble,101284,Dedric Taylor,203592,Scott Twardoski,202053,NA,NA,10,21,52,NA
0022100660,01/17/2022,22021,20220117/MILATL,1610612737,Atlanta,ATL,1610612749,Milwaukee,MIL,Sean Wright,2882,Curtis Blair,200832,Gediminas Petraitis,204058,NA,NA,4,74,50,NA
0022100654,01/17/2022,22021,20220117/NOPBOS,1610612738,Boston,BOS,1610612740,New Orleans,NOP,Tre Maddox,202027,Jason Goldenberg,1626301,Evan Scott,1628172,NA,NA,23,35,78,NA
0022100663,01/17/2022,22021,20220117/OKCDAL,1610612742,Dallas,DAL,1610612760,Oklahoma City,OKC,James Williams,202058,Mitchell Ervin,203591,Suyash Mehta,1627529,NA,NA,60,27,82,NA
0022100656,01/17/2022,22021,20220117/PHIWAS,1610612764,Washington,WAS,1610612755,Philadelphia,PHI,James Capers,1148,Tyler Ford,204059,Phenizee Ransom,1627963,NA,NA,19,39,70,NA
0022100664,01/17/2022,22021,20220117/PHXSAS,1610612759,San Antonio,SAS,1610612756,Phoenix,PHX,Kevin Cutler,201246,Eric Dalen,200833,CJ Washington,202056,NA,NA,34,37,12,NA
0022100661,01/17/2022,22021,20220117/PORORL,1610612753,Orlando,ORL,1610612757,Portland,POR,Zach Zarba,2534,Ray Acosta,1626300,Robert Hussey,1628480,NA,NA,15,54,85,NA
0022100662,01/17/2022,22021,20220117/TORMIA,1610612748,Miami,MIA,1610612761,Toronto,TOR,Bill Kennedy,1662,Mark Lindsay,200834,Tyler Ricks,1627539,NA,NA,55,29,95,NA
0022100665,01/17/2022,22021,20220117/UTALAL,1610612747,L.A. Lakers,LAL,1610612762,Utah,UTA,David Guthrie,2714,Michael Smith,1193,Scott Wall,1198,NA,NA,16,38,31,NA
0022100667,01/18/2022,22021,20220118/DETGSW,1610612744,Golden State,GSW,1610612765,Detroit,DET,Tony Brothers,1146,Brent Barnaky,201638,Scott Twardoski,202053,NA,NA,25,36,52,NA
0022100666,01/18/2022,22021,20220118/MINNYK,1610612752,New York,NYK,1610612750,Minnesota,MIN,Ed Malloy,2530,Brian Forte,101283,Bennie Adams,1363,NA,NA,14,45,47,NA
0022100669,01/19/2022,22021,20220119/BKNWAS,1610612764,Washington,WAS,1610612751,Brooklyn,BKN,Ben Taylor,202049,Mitchell Ervin,203591,Jonathan Sterling,1627964,NA,NA,46,27,17,NA
0022100671,01/19/2022,22021,20220119/CHABOS,1610612738,Boston,BOS,1610612766,Charlotte,CHA,Curtis Blair,200832,Tyler Ford,204059,Natalie Sago,1627541,NA,NA,74,39,9,NA
0022100673,01/19/2022,22021,20220119/CLECHI,1610612741,Chicago,CHI,1610612739,Cleveland,CLE,Zach Zarba,2534,Jacyn Goble,1627962,CJ Washington,202056,NA,NA,15,68,12,NA
0022100679,01/19/2022,22021,20220119/DETSAC,1610612758,Sacramento,SAC,1610612765,Detroit,DET,John Goble,101284,Michael Smith,1193,Scott Wall,1198,NA,NA,10,38,31,NA
0022100677,01/19/2022,22021,20220119/HOUUTA,1610612762,Utah,UTA,1610612745,Houston,HOU,Pat Fraher,2003,Dedric Taylor,203592,Brandon Schwab,1628171,NA,NA,26,21,86,NA
0022100680,01/19/2022,22021,20220119/INDLAL,1610612747,L.A. Lakers,LAL,1610612754,Indiana,IND,Tony Brothers,1146,Brent Barnaky,201638,Derek Richardson,1204,NA,NA,25,36,63,NA
