period,time,call_type,committing,disadvantaged,decision,comments,game_details,page,file,game_date,away_score,away_team,home_score,home_team
Q5,00:35.4,Foul: Away from Play,Shelvin Mack,Spencer Dinwiddie,INC,Mack (MEM) wraps Dinwiddie (BKN) during the inbound.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q5,00:31.2,Foul: Offensive,Jarrett Allen,Garrett Temple,CNC,Allen (BKN) sets the screen on Temple (MEM) and gives him room to avoid the contact.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q5,00:24.4,Foul: Offensive,Rondae Hollis-Jefferson,Shelvin Mack,CNC,Hollis-Jefferson (BKN) sets the screen on Mack (MEM) and gives him room to avoid the contact.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q5,00:22.2,Foul: Shooting,Jaren Jackson Jr.,Spencer Dinwiddie,CNC,Jackson Jr. (MEM) maintains a legal guarding position with his forearm tucked tight to his body during Dinwiddie's (BKN) shot,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q5,00:20.7,Foul: Loose Ball,Marc Gasol,Jarrett Allen,INC,LAR shows Gasol (MEM) extends his arm into Allen (BKN) and dislodges him during the rebound.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q5,00:17.2,Foul: Away from Play,Allen Crabbe,Shelvin Mack,CNC,Crabbe (BKN) makes marginal contact with Gasol (MEM).,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q5,00:05.8,Turnover: Lost Ball Out of Bounds,Spencer Dinwiddie,Kyle Anderson,CC,"After communicating with the Replay Center, the ruling on the floor of Nets ball is overturned to Grizzlies ball.","Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q5,00:02.8,Foul: Shooting,Spencer Dinwiddie,Mike Conley,CNC,"Dinwiddie (BKN) makes incidental ""high-five"" contact with Conley (MEM) after the release of his jump shot attempt.","Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:57.8,Turnover: Traveling,Mike Conley,,,[Observable in enhanced video] Conley (MEM) splits his feet at the start of the dribble.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:49,Foul: Offensive,Garrett Temple,Jarrett Allen,CNC,Temple (MEM) sets the screen on Allen (BKN) and gives him room to avoid the contact.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:41.3,Foul: Offensive,DeMarre Carroll,Garrett Temple,CNC,Carroll (BKN) sets the screen on Temple (MEM) and gives him room to avoid the contact.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:37.0,Foul: Offensive,Jarrett Allen,Shelvin Mack,CNC,Allen (BKN) sets the screen on Mack (MEM) and gives him room to avoid the contact.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:27,Turnover: Traveling,D'Angelo Russell,,INC,Russell (BKN) moves his pivot foot heel to toe to create distance.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:21.7,Foul: Shooting,Shelvin Mack,D'Angelo Russell,CNC,Mack (MEM) maintains a legal guarding position on Russell's (BKN) shot.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:21.7,Turnover: 3 Second Violation,Jarrett Allen,Grizzlies,CNC,Allen (BKN) is in the paint for less than three seconds when the shot is imminent.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:21.1,Foul: Loose Ball,Jarrett Allen,Marc Gasol,CNC,Allen (BKN) tries to tip the rebound and makes incidental head contact with Gasol (MEM) on his natural basketball play.,"Grizzlies (131) @ Nets (125) November 30, 2018",4,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:09.0,Foul: Personal,Spencer Dinwiddie,Mike Conley,CNC,Dinwiddie (BKN) and Conley (MEM) engage and disengage before Conley (MEM) uses the screen from Gasol (MEM).,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:08.5,Foul: Offensive,Marc Gasol,Spencer Dinwiddie,CNC,Gasol (MEM) sets the screen on Dinwiddie (BKN) and gives him room to avoid the contact.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:07.9,Turnover: Traveling,Mike Conley,,,[Observable in enhanced video] Conley (MEM) slides his pivot foot after his gather on the drive.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,01:07.9,Foul: Personal,Spencer Dinwiddie,Mike Conley,CNC,Dinwiddie (BKN) maintains a legal guarding position on the drive by Conley (MEM).,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:55.8,Foul: Personal,Spencer Dinwiddie,Mike Conley,CC,Dinwiddie (BKN) makes contact with Conley's (MEM) arm before the ball is knocked loose.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:55.8,Foul: Personal,Spencer Dinwiddie,Mike Conley,CNC,Dinwiddie (BKN) has a hand to the opposite side hip of Conley (MEM) but immediately slides it off and does not affect his SQBR.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:45.1,Foul: Shooting,Spencer Dinwiddie,Mike Conley,CNC,Dinwiddie (BKN) maintains a legal guarding position on Conley's (MEM) shot.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:36.2,Foul: Offensive,Rondae Hollis-Jefferson,Garrett Temple,CNC,Hollis-Jefferson (BKN) gives the necessary one step of distance on his legal back screen of Temple (MEM).,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:35,Foul: Personal,Jaren Jackson Jr.,Jarrett Allen,INC,Jackson Jr. (MEM) has an arm around the opposite side of Allen's (BKN) chest for an extended period and the contact dislodges,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:31.1,Foul: Loose Ball,Shelvin Mack,Rondae Hollis-Jefferson,CNC,Mack (MEM) makes clean ball contact on during the rebound by Holiis-Jefferson (BKN) and cleanly dislodges it.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:19.9,Foul: Personal,Rondae Hollis-Jefferson,Mike Conley,CC,Hollis-Jefferson (BKN) commits a take foul on Conley (MEM) prior to the start of the upward shooting motion.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:19.8,Foul: Offensive,Jared Dudley,Mike Conley,CNC,Dudley (BKN) is in the path of Conley (MEM) when he absorbs the contact on his screen.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:19.8,Foul: Offensive,Spencer Dinwiddie,Shelvin Mack,CNC,Dinwiddie (BKN) is in the path of Mack (MEM) when he absorbs the contact on his screen.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:19.1,Foul: Shooting,Mike Conley,Spencer Dinwiddie,CNC,Conley (MEM) maintains a legal guarding position on Dinwiddie's (BKN) jump shot.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:19.1,Foul: Offensive,Spencer Dinwiddie,Mike Conley,CNC,Dinwiddie (BKN) does not kick-out unnaturally into Conley (MEM) on his jump shot attempt.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:15.5,Foul: Loose Ball,Kyle Anderson,DeMarre Carroll,CNC,Anderson (MEM) and Carroll (BKN) engage and separate on the rebound attempt.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:15.5,Foul: Loose Ball,Shelvin Mack,Allen Crabbe,CNC,Mack (MEM) is in a legal position when Crabbe (BKN) extends his arms out to try and contact the ball.,"Grizzlies (131) @ Nets (125) November 30, 2018",5,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:14.8,Foul: Personal,Allen Crabbe,Marc Gasol,CC,Crabbe (BKN) dislodges Gasol (MEM) from his legally obtained position.,"Grizzlies (131) @ Nets (125) November 30, 2018",6,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:12.1,Foul: Shooting,Kyle Anderson,D'Angelo Russell,CNC,Anderson (MEM) maintains a legal guarding position on Russell's (BKN) jump shot.,"Grizzlies (131) @ Nets (125) November 30, 2018",6,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q6,00:01.8,Foul: Personal,Jared Dudley,Mike Conley,CC,Dudley (BKN) commits a take foul on Conley (MEM).,"Grizzlies (131) @ Nets (125) November 30, 2018",6,L2M-MEM-BKN-11-30-2018.pdf,"November 30, 2018",131,Grizzlies,125,Nets
Q4,02:00.9,Foul: Personal,Marvin Williams,Marc Gasol,CNC,Williams (CHA) engages with Gasol (MEM) on his roll to the basket and the contact does not dislodge him or affect his ability to get post position.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:58,Foul: Offensive,Marc Gasol,Marvin Williams,CNC,Gasol (MEM) briefly grasps the arm of Williams (CHA) off ball in the post but the contact doesn't affect his ability to defend on the play.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:56,Foul: Offensive,JaMychal Green,Kemba Walker,CNC,Green (MEM) establishes himself in a screening position in the path of Walker (CHA) and gives him room to avoid the contact.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:53.0,Foul: Defense 3 Second,Nicolas Batum,Grizzlies,CNC,Batum (CHA) is in the paint for less than three seconds when he is imminently actively guarding an opponent.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:49.3,Foul: Shooting,Bismack Biyombo,JaMychal Green,CNC,Biyombo (CHA) cleanly blocks Green's (MEM) dunk attempt at the basket.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:38.6,Violation: Kicked Ball,Nicolas Batum,Shelvin Mack,CC,Batum (CHA) kicks the ball during the sideline inbound pass from Mack (MEM).,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:38.6,Foul: Shooting,Shelvin Mack,Bismack Biyombo,CC,RLB shows Mack (MEM) makes contact to the arm of Biyombo (CHA) during his shooting motion that affects his play at the basket.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:38.4,Foul: Offensive,Marc Gasol,Bismack Biyombo,CNC,Gasol (MEM) makes brief contact with two extended arms to the chest of Biyombo (CHA) but the contact does not dislodge him.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:38.4,Foul: Offensive,Justin Holiday,Bismack Biyombo,CNC,Holiday (MEM) establishes himself in a screening position in the path of Biyombo (CHA) and gives him room to avoid the contact.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:35.0,Foul: Personal,Malik Monk,Shelvin Mack,CNC,LLB shows Monk (CHA) maintains a legal guarding position on Mack (MEM) at the end of the drive and makes clean ball contact on his swipe down.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:28.9,Foul: Shooting,Bismack Biyombo,Shelvin Mack,CNC,LLB and RLB show Biyombo (CHA) maintains a legal guarding position during the driving shot attempt by Mack (MEM) and cleanly blocks the shot attempt.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:28.0,Turnover: Traveling,Shelvin Mack,Hornets,,[Observable in enhanced video] Mack (MEM) lifts his pivot foot.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:28.0,Foul: Personal,Nicolas Batum,Shelvin Mack,CNC,Batum (CHA) and Mack (MEM) engage and separate during the screen.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:18.6,Turnover: Traveling,Marc Gasol,Hornets,,[Observable in enhanced video] Gasol (MEM) lifts his foot during his spin move.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:17.4,Foul: Shooting,Nicolas Batum,Marc Gasol,CNC,LLS shows Batum (CHA) maintains a legal guarding position during the jump shot attempt by Gasol (MEM).,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:15.5,Foul: Loose Ball,JaMychal Green,Marvin Williams,CC,Green (MEM) dislodges Williams (CHA) from his position during the rebound.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:08.7,Turnover: Traveling,Shelvin Mack,Hornets,,[Observable in enhanced video] Mack (MEM) lifts his foot during his spin move.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,01:02.8,Foul: Loose Ball,Marvin Williams,JaMychal Green,CNC,"Williams (CHA) does not dislodge Green (MEM) during the rebound,","Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:54.7,Foul: Offensive,Marvin Williams,Jevon Carter,CNC,Williams (CHA) establishes himself in a screening position in the path of Carter (MEM) and collapses his arms in to absorb the contact.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:46.0,Foul: Offensive,Bismack Biyombo,Jevon Carter,CNC,Biyombo (CHA) establishes himself in a screening position in the path of Carter (MEM) and gives him room to avoid the contact and contest the shot.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:36.0,Foul: Personal,Bismack Biyombo,Marc Gasol,CNC,Biyombo (CHA) places a hand/arm to the front of Gasol (MEM) at the start of the drive but the contact does not affect his SQBR.,"Grizzlies (92) @ Hornets (100) (Feb 01, 2019)",1,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:24.8,,,,,"Officials conference and deem that there is an inadvertent whistle and not an 8 second violation. Upon inbounding the ball, the Hornets must establish the ball in","Grizzlies @ Hornets (Feb 01, 2019)",2,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:24.8,Turnover: 8 Second Violation,Malik Monk,Grizzlies,INC,Monk (CHA) receives the inbound pass and does not establish it in the frontcourt within 0.7 seconds and an 8 second violation should be called.,"Grizzlies @ Hornets (Feb 01, 2019)",2,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:17.3,Foul: Offensive,Marc Gasol,Bismack Biyombo,CNC,Gasol (MEM) delivers marginal contact to the chest of Biyombo (CHA) but does not extend his arm or dislodge him from his legally obtained position.,"Grizzlies @ Hornets (Feb 01, 2019)",2,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:17.3,Turnover: Traveling,Marc Gasol,Hornets,,[Observable in enhanced video] Gasol (MEM) slides his pivot foot.,"Grizzlies @ Hornets (Feb 01, 2019)",2,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:17.3,Foul: Personal,Justin Holiday,Kemba Walker,CC,Holiday (MEM) commits a take foul on Walker (CHA).,"Grizzlies @ Hornets (Feb 01, 2019)",2,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:11.8,Foul: Personal,Bruno Caboclo,Malik Monk,CC,Caboclo (MEM) commits a take foul on Monk (CHA).,"Grizzlies @ Hornets (Feb 01, 2019)",2,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:11.8,Turnover: Traveling,Jevon Carter,Hornets,,[Observable in enhanced video] Carter (MEM) takes fewer than three steps after he has gathered the ball.,"Grizzlies @ Hornets (Feb 01, 2019)",2,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,00:08.0,Foul: Offensive,Bruno Caboclo,Kemba Walker,CNC,Caboclo (MEM) establishes himself in a screening position in the path of Walker (CHA) and gives him room to avoid the contact.,"Grizzlies @ Hornets (Feb 01, 2019)",2,L2M-MEM-CHA-02-01-2019-1.pdf,"Feb 01, 2019",92,Grizzlies,100,Hornets
Q4,02:00.0,Foul: Personal,Marc Gasol,Nikola Jokic,CNC,Gasol (MEM) maintains legal guarding position as marginal contact is made with Jokic (DEN) during his drive toward the basket.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,01:55.8,Foul: Shooting,Marc Gasol,Nikola Jokic,CNC,"Gasol (MEM) slightly follows through with his arm to Jokic's (DEN) body, but the contact is marginal during his shot attempt.","Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,01:36.4,Foul: Offensive,JaMychal Green,Jamal Murray,CNC,"Green (MEM) sets the pick on Murray (DEN), who is stationary, and gives him room to avoid the contact.","Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,01:36.4,Foul: Personal,Jamal Murray,JaMychal Green,CNC,Murray (DEN) places his hand to Green's (MEM) opposite side hip as the pick is set and makes contact that is tactile in nature.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,01:32.8,Foul: Loose Ball,Nikola Jokic,JaMychal Green,INC,"Jokic (DEN) initiates contact with his left forearm to Green's (MEM) body, affecting his ability to rebound.","Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,01:17.8,Foul: Personal,Garrett Temple,Nikola Jokic,CNC,Temple (MEM) places his hand to Jokic's (DEN) midsection and makes contact that is tactile in nature.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,01:15.2,Foul: Shooting,Garrett Temple,Jamal Murray,INC,Temple (MEM) extends a hand to Murray's (DEN) back as he is mid-air during his shot attempt.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,01:14.6,Foul: Personal,Jamal Murray,Mike Conley,CNC,Murray (DEN) makes marginal contact with Conley (MEM) at the end of the drive that does not affect his ability to complete the play.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,01:09.5,Foul: Shooting,Mason Plumlee,JaMychal Green,INC,"LAR/RLS show Plumlee (DEN) places his left hand against Green's (MEM) shoulder during his upward shooting motion, creating contact that affects Green's ability to","Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:52.4,Foul: Loose Ball,JaMychal Green,Mason Plumlee,CNC,"Green (MEM) briefly engages with Plumlee (DEN) as the shot is released, but disengages without affecting his ability to retrieve the rebound.","Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:43.4,Foul: Personal,Garrett Temple,Jamal Murray,CC,Temple (MEM) commits the take foul on Murray (DEN) in the back-court.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:43.4,Foul: Offensive,Jamal Murray,Garrett Temple,CNC,Murray (DEN) engages and disengages with Temple (MEM) during the inbound without affecting his FOM.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:42.6,Foul: Personal,Garrett Temple,Jamal Murray,CC,Temple (MEM) commits the take foul on Murray (DEN).,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:33.5,Foul: Shooting,Mason Plumlee,JaMychal Green,CNC,Plumlee (DEN) makes marginal contact with Green's (MEM) front during his upward shooting motion.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:32.7,Foul: Away from Play,Kyle Anderson,Jamal Murray,CNC,Anderson (MEM) and Murray (DEN) engage and disengage during the inbound without affecting the other's FOM.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:25.8,Foul: Shooting,Garrett Temple,Juancho Hernangomez,INC,RLB shows Temple (MEM) makes contact with Hernangomez' (DEN) left wrist/forearm during his shot attempt under the rim.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:23.7,Foul: Personal,Garrett Temple,Juancho Hernangomez,CC,Temple (MEM) commits the take foul on Hernangomez (DEN) in the lane.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:20.1,Foul: Offensive,Marc Gasol,Torrey Craig,INC,Gasol (MEM) does not give Craig's (DEN) room to avoid the contact.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:15.2,Foul: Personal,Garrett Temple,Mason Plumlee,CNC,Temple (MEM) cleanly tips the ball away Plumlee (DEN) along the baseline.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:14.6,Foul: Personal,JaMychal Green,Juancho Hernangomez,CNC,"LLS shows Green (MEM) reaches in from behind and makes contact with Hernangomez' (DEN) left arm after his gather, but the contact is marginal and does not","Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
Q4,00:14.6,Turnover: Traveling,Juancho Hernangomez,,,[Observable in enhanced video] Hernangomez (DEN) slides his pivot foot at the start of his dribble.,"Grizzlies (99) @ Nuggets (105) (Dec 10, 2018)",1,L2M-MEM-DEN-12-10-2018.pdf,"Dec 10, 2018",99,Grizzlies,105,Nuggets
