date,weekday,month,day,year,season,away,home,oppoenent,time_est,networks,network_1,network_2,network_3,date_old,preseason
2/6/2013,Wed,2,6,2013,2013,MEM ,ATL,Memphis @ Atlanta,7:30 PM,NBALP,NBALP,,,Wed Feb 6,0
2/6/2013,Wed,2,6,2013,2013,HOU ,MIA,Houston @ Miami,7:30 PM,NBALP,NBALP,,,Wed Feb 6,0
2/6/2013,Wed,2,6,2013,2013,BRK ,DET,Brooklyn @ Detroit,7:30 PM,NBALP,NBALP,,,Wed Feb 6,0
2/6/2013,Wed,2,6,2013,2013,PHO ,NOP,Phoenix @ New Orleans,8:00 PM,NBALP,NBALP,,,Wed Feb 6,0
2/6/2013,Wed,2,6,2013,2013,GSW ,OKC,Golden State @ Oklahoma City,8:00 PM,NBALP,NBALP,,,Wed Feb 6,0
2/6/2013,Wed,2,6,2013,2013,POR ,DAL,Portland @ Dallas,8:30 PM,NBALP,NBALP,,,Wed Feb 6,0
2/6/2013,Wed,2,6,2013,2013,SAS ,MIN,San Antonio @ Minnesota,9:00 PM,ESPN,ESPN,,,Wed Feb 6,0
2/6/2013,Wed,2,6,2013,2013,MIL ,UTA,Milwaukee @ Utah,9:00 PM,NBALP,NBALP,,,Wed Feb 6,0
2/7/2013,Thu,2,7,2013,2013,LAL ,BOS,L.A. Lakers @ Boston,8:00 PM,TNT TSN,TNT,TSN,,Thu Feb 7,0
2/7/2013,Thu,2,7,2013,2013,CHI ,DEN,Chicago @ Denver,10:30 PM,TNT TSN,TNT,TSN,,Thu Feb 7,0
2/8/2013,Fri,2,8,2013,2013,BRK ,WAS,Brooklyn @ Washington,7:00 PM,NBALP,NBALP,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,LAL ,CHA,L.A. Lakers @ Charlotte,7:00 PM,NBALP,NBALP,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,TOR ,IND,Toronto @ Indiana,7:00 PM,NBALP TSN,NBALP,TSN,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,NOP ,ATL,New Orleans @ Atlanta,7:30 PM,NBALP,NBALP,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,SAS ,DET,San Antonio @ Detroit,7:30 PM,NBALP,NBALP,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,ORL ,CLE,Orlando @ Cleveland,7:30 PM,NBALP,NBALP,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,LAC ,MIA,L.A. Clippers @ Miami,8:00 PM,ESPN,ESPN,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,GSW ,MEM,Golden State @ Memphis,8:00 PM,NBALP,NBALP,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,POR ,HOU,Portland @ Houston,8:00 PM,NBALP,NBALP,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,PHO ,OKC,Phoenix @ Oklahoma City,8:00 PM,NBALP,NBALP,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,NYK ,MIN,New York @ Minnesota,8:00 PM,NBALP,NBALP,,,Fri Feb 8,0
2/8/2013,Fri,2,8,2013,2013,CHI ,UTA,Chicago @ Utah,10:30 PM,ESPN NBAC,ESPN,NBAC,,Fri Feb 8,0
2/9/2013,Sat,2,9,2013,2013,DEN ,CLE,Denver @ Cleveland,7:30 PM,NBALP,NBALP,,,Sat Feb 9,0
2/9/2013,Sat,2,9,2013,2013,CHA ,PHI,Charlotte @ Philadelphia,8:00 PM,NBALP,NBALP,,,Sat Feb 9,0
2/9/2013,Sat,2,9,2013,2013,DET ,MIL,Detroit @ Milwaukee,8:30 PM,NBALP,NBALP,,,Sat Feb 9,0
2/9/2013,Sat,2,9,2013,2013,GSW ,DAL,Golden State @ Dallas,8:30 PM,NBALP,NBALP,,,Sat Feb 9,0
2/9/2013,Sat,2,9,2013,2013,UTA ,SAC,Utah @ Sacramento,10:00 PM,NBATV NBAC,NBATV,NBAC,,Sat Feb 9,0
2/10/2013,Sun,2,10,2013,2013,LAC ,NYK,L.A. Clippers @ New York,1:00 PM,ABC CHCH,ABC,CHCH,,Sun Feb 10,0
2/10/2013,Sun,2,10,2013,2013,LAL ,MIA,L.A. Lakers @ Miami,3:30 PM,ABC CHCH,ABC,CHCH,,Sun Feb 10,0
2/10/2013,Sun,2,10,2013,2013,DEN ,BOS,Denver @ Boston,6:00 PM,NBALP,NBALP,,,Sun Feb 10,0
2/10/2013,Sun,2,10,2013,2013,NOP ,TOR,New Orleans @ Toronto,6:00 PM,NBALP TSN2,NBALP,TSN2,,Sun Feb 10,0
2/10/2013,Sun,2,10,2013,2013,POR ,ORL,Portland @ Orlando,6:00 PM,NBALP,NBALP,,,Sun Feb 10,0
2/10/2013,Sun,2,10,2013,2013,MIN ,MEM,Minnesota @ Memphis,6:00 PM,NBALP,NBALP,,,Sun Feb 10,0
2/10/2013,Sun,2,10,2013,2013,SAS ,BRK,San Antonio @ Brooklyn,8:00 PM,ESPN,ESPN,,,Sun Feb 10,0
2/10/2013,Sun,2,10,2013,2013,OKC ,PHO,Oklahoma City @ Phoenix,8:00 PM,NBALP SCORE,NBALP,SCORE,,Sun Feb 10,0
2/10/2013,Sun,2,10,2013,2013,HOU ,SAC,Houston @ Sacramento,9:00 PM,NBALP,NBALP,,,Sun Feb 10,0
2/11/2013,Mon,2,11,2013,2013,LAC ,PHI,L.A. Clippers @ Philadelphia,7:00 PM,NBALP,NBALP,,,Mon Feb 11,0
2/11/2013,Mon,2,11,2013,2013,BOS ,CHA,Boston @ Charlotte,7:00 PM,NBALP,NBALP,,,Mon Feb 11,0
2/11/2013,Mon,2,11,2013,2013,MIN ,CLE,Minnesota @ Cleveland,7:00 PM,NBALP,NBALP,,,Mon Feb 11,0
2/11/2013,Mon,2,11,2013,2013,BRK ,IND,Brooklyn @ Indiana,7:00 PM,NBALP,NBALP,,,Mon Feb 11,0
2/11/2013,Mon,2,11,2013,2013,NOP ,DET,New Orleans @ Detroit,7:30 PM,NBALP,NBALP,,,Mon Feb 11,0
2/11/2013,Mon,2,11,2013,2013,SAS ,CHI,San Antonio @ Chicago,8:00 PM,NBATV NBAC,NBATV,NBAC,,Mon Feb 11,0
2/11/2013,Mon,2,11,2013,2013,WAS ,MIL,Washington @ Milwaukee,8:00 PM,NBALP,NBALP,,,Mon Feb 11,0
2/11/2013,Mon,2,11,2013,2013,ATL ,DAL,Atlanta @ Dallas,8:30 PM,NBALP,NBALP,,,Mon Feb 11,0
2/12/2013,Tue,2,12,2013,2013,DEN ,TOR,Denver @ Toronto,7:00 PM,NBALP TSN,NBALP,TSN,,Tue Feb 12,0
2/12/2013,Tue,2,12,2013,2013,POR ,MIA,Portland @ Miami,7:30 PM,NBALP,NBALP,,,Tue Feb 12,0
2/12/2013,Tue,2,12,2013,2013,SAC ,MEM,Sacramento @ Memphis,8:00 PM,NBALP,NBALP,,,Tue Feb 12,0
2/12/2013,Tue,2,12,2013,2013,OKC ,UTA,Oklahoma City @ Utah,9:00 PM,NBALP,NBALP,,,Tue Feb 12,0
2/12/2013,Tue,2,12,2013,2013,PHO ,LAL,Phoenix @ L.A. Lakers,10:30 PM,NBALP SCORE,NBALP,SCORE,,Tue Feb 12,0
2/12/2013,Tue,2,12,2013,2013,HOU ,GSW,Houston @ Golden State,10:30 PM,NBALP,NBALP,,,Tue Feb 12,0
2/13/2013,Wed,2,13,2013,2013,ATL ,ORL,Atlanta @ Orlando,7:00 PM,NBALP,NBALP,,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,SAS ,CLE,San Antonio @ Cleveland,7:00 PM,NBALP,NBALP,,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,CHA ,IND,Charlotte @ Indiana,7:00 PM,NBALP,NBALP,,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,CHI ,BOS,Chicago @ Boston,7:30 PM,NBATV NBAC,NBATV,NBAC,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,DEN ,BRK,Denver @ Brooklyn,7:30 PM,NBALP,NBALP,,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,TOR ,NYK,Toronto @ New York,7:30 PM,NBALP SNET,NBALP,SNET,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,WAS ,DET,Washington @ Detroit,7:30 PM,NBALP,NBALP,,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,PHI ,MIL,Philadelphia @ Milwaukee,8:00 PM,NBALP,NBALP,,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,POR ,NOP,Portland @ New Orleans,8:00 PM,NBALP,NBALP,,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,UTA ,MIN,Utah @ Minnesota,8:00 PM,NBALP,NBALP,,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,SAC ,DAL,Sacramento @ Dallas,8:30 PM,NBALP,NBALP,,,Wed Feb 13,0
2/13/2013,Wed,2,13,2013,2013,HOU ,LAC,Houston @ L.A. Clippers,10:30 PM,NBATV NBAC,NBATV,NBAC,,Wed Feb 13,0
2/14/2013,Thu,2,14,2013,2013,MIA ,OKC,Miami @ Oklahoma City,8:00 PM,TNT TSN2,TNT,TSN2,,Thu Feb 14,0
2/14/2013,Thu,2,14,2013,2013,LAC ,LAL,L.A. Clippers @ L.A. Lakers,10:30 PM,TNT TSN2,TNT,TSN2,,Thu Feb 14,0
2/19/2013,Tue,2,19,2013,2013,TOR ,WAS,Toronto @ Washington,7:00 PM,NBALP SNET1,NBALP,SNET1,,Tue Feb 19,0
2/19/2013,Tue,2,19,2013,2013,CHA ,ORL,Charlotte @ Orlando,7:00 PM,NBALP,NBALP,,,Tue Feb 19,0
2/19/2013,Tue,2,19,2013,2013,MIL ,BRK,Milwaukee @ Brooklyn,7:30 PM,NBALP,NBALP,,,Tue Feb 19,0
2/19/2013,Tue,2,19,2013,2013,MEM ,DET,Memphis @ Detroit,7:30 PM,NBALP,NBALP,,,Tue Feb 19,0
2/19/2013,Tue,2,19,2013,2013,CHI ,NOP,Chicago @ New Orleans,8:00 PM,NBALP,NBALP,,,Tue Feb 19,0
2/19/2013,Tue,2,19,2013,2013,BOS ,DEN,Boston @ Denver,9:00 PM,NBALP,NBALP,,,Tue Feb 19,0
2/19/2013,Tue,2,19,2013,2013,GSW ,UTA,Golden State @ Utah,9:00 PM,NBALP,NBALP,,,Tue Feb 19,0
2/19/2013,Tue,2,19,2013,2013,SAS ,SAC,San Antonio @ Sacramento,10:00 PM,NBALP,NBALP,,,Tue Feb 19,0
2/19/2013,Tue,2,19,2013,2013,PHO ,POR,Phoenix @ Portland,10:00 PM,NBALP,NBALP,,,Tue Feb 19,0
2/20/2013,Wed,2,20,2013,2013,MEM ,TOR,Memphis @ Toronto,7:00 PM,NBALP SNET,NBALP,SNET,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,DET ,CHA,Detroit @ Charlotte,7:00 PM,NBALP,NBALP,,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,NOP ,CLE,New Orleans @ Cleveland,7:00 PM,NBALP,NBALP,,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,NYK ,IND,New York @ Indiana,7:00 PM,NBALP,NBALP,,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,MIA ,ATL,Miami @ Atlanta,8:00 PM,ESPN,ESPN,,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,BRK ,MIL,Brooklyn @ Milwaukee,8:00 PM,NBALP,NBALP,,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,OKC ,HOU,Oklahoma City @ Houston,8:00 PM,NBALP,NBALP,,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,PHI ,MIN,Philadelphia @ Minnesota,8:00 PM,NBALP,NBALP,,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,ORL ,DAL,Orlando @ Dallas,8:30 PM,NBALP,NBALP,,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,BOS ,LAL,Boston @ L.A. Lakers,10:30 PM,ESPN SCORE,ESPN,SCORE,,Wed Feb 20,0
2/20/2013,Wed,2,20,2013,2013,PHO ,GSW,Phoenix @ Golden State,10:30 PM,NBALP,NBALP,,,Wed Feb 20,0
2/21/2013,Thu,2,21,2013,2013,MIA ,CHI,Miami @ Chicago,8:00 PM,TNT TSN2,TNT,TSN2,,Thu Feb 21,0
2/21/2013,Thu,2,21,2013,2013,SAS ,LAC,San Antonio @ L.A. Clippers,10:30 PM,TNT TSN2,TNT,TSN2,,Thu Feb 21,0
2/22/2013,Fri,2,22,2013,2013,NYK ,TOR,New York @ Toronto,7:00 PM,NBALP TSN2,NBALP,TSN2,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,DEN ,WAS,Denver @ Washington,7:00 PM,NBALP,NBALP,,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,CHI ,CHA,Chicago @ Charlotte,7:00 PM,NBALP,NBALP,,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,DET ,IND,Detroit @ Indiana,7:00 PM,NBALP,NBALP,,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,HOU ,BRK,Houston @ Brooklyn,7:30 PM,NBALP,NBALP,,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,SAC ,ATL,Sacramento @ Atlanta,7:30 PM,NBALP,NBALP,,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,ORL ,MEM,Orlando @ Memphis,8:00 PM,NBALP,NBALP,,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,DAL ,NOP,Dallas @ New Orleans,8:00 PM,NBALP,NBALP,,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,MIN ,OKC,Minnesota @ Oklahoma City,8:00 PM,ESPN NBAC,ESPN,NBAC,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,BOS ,PHO,Boston @ Phoenix,9:00 PM,NBALP,NBALP,,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,POR ,LAL,Portland @ L.A. Lakers,10:30 PM,NBALP,NBALP,,,Fri Feb 22,0
2/22/2013,Fri,2,22,2013,2013,SAS ,GSW,San Antonio @ Golden State,10:30 PM,ESPN NBAC,ESPN,NBAC,,Fri Feb 22,0
2/23/2013,Sat,2,23,2013,2013,HOU ,WAS,Houston @ Washington,7:00 PM,NBALP,NBALP,,,Sat Feb 23,0
2/23/2013,Sat,2,23,2013,2013,DEN ,CHA,Denver @ Charlotte,7:00 PM,NBALP,NBALP,,,Sat Feb 23,0
2/23/2013,Sat,2,23,2013,2013,CLE ,ORL,Cleveland @ Orlando,7:00 PM,NBATV NBAC,NBATV,NBAC,,Sat Feb 23,0
2/23/2013,Sat,2,23,2013,2013,MIA ,PHI,Miami @ Philadelphia,7:30 PM,NBALP,NBALP,,,Sat Feb 23,0
2/23/2013,Sat,2,23,2013,2013,IND ,DET,Indiana @ Detroit,7:30 PM,NBALP,NBALP,,,Sat Feb 23,0
2/23/2013,Sat,2,23,2013,2013,ATL ,MIL,Atlanta @ Milwaukee,8:30 PM,NBALP,NBALP,,,Sat Feb 23,0
2/23/2013,Sat,2,23,2013,2013,UTA ,LAC,Utah @ L.A. Clippers,10:30 PM,NBALP,NBALP,,,Sat Feb 23,0
2/24/2013,Sun,2,24,2013,2013,LAL ,DAL,L.A. Lakers @ Dallas,1:00 PM,ABC CHCH,ABC,CHCH,,Sun Feb 24,0
2/24/2013,Sun,2,24,2013,2013,MEM ,BRK,Memphis @ Brooklyn,3:30 PM,NBALP,NBALP,,,Sun Feb 24,0
2/24/2013,Sun,2,24,2013,2013,GSW ,MIN,Golden State @ Minnesota,3:30 PM,NBALP,NBALP,,,Sun Feb 24,0
2/24/2013,Sun,2,24,2013,2013,CLE ,MIA,Cleveland @ Miami,6:00 PM,NBALP,NBALP,,,Sun Feb 24,0
2/24/2013,Sun,2,24,2013,2013,SAC ,NOP,Sacramento @ New Orleans,6:00 PM,NBALP,NBALP,,,Sun Feb 24,0
2/24/2013,Sun,2,24,2013,2013,PHI ,NYK,Philadelphia @ New York,7:00 PM,ESPN SNET1,ESPN,SNET1,,Sun Feb 24,0
2/24/2013,Sun,2,24,2013,2013,SAS ,PHO,San Antonio @ Phoenix,8:00 PM,NBALP,NBALP,,,Sun Feb 24,0
2/24/2013,Sun,2,24,2013,2013,BOS ,POR,Boston @ Portland,9:00 PM,NBALP,NBALP,,,Sun Feb 24,0
2/24/2013,Sun,2,24,2013,2013,CHI ,OKC,Chicago @ Oklahoma City,9:30 PM,ESPN SNET1,ESPN,SNET1,,Sun Feb 24,0
2/25/2013,Mon,2,25,2013,2013,WAS ,TOR,Washington @ Toronto,7:00 PM,NBALP TSN,NBALP,TSN,,Mon Feb 25,0
2/25/2013,Mon,2,25,2013,2013,ATL ,DET,Atlanta @ Detroit,7:30 PM,NBALP,NBALP,,,Mon Feb 25,0
2/25/2013,Mon,2,25,2013,2013,LAL ,DEN,L.A. Lakers @ Denver,9:00 PM,NBALP,NBALP,,,Mon Feb 25,0
2/25/2013,Mon,2,25,2013,2013,BOS ,UTA,Boston @ Utah,9:00 PM,NBATV,NBATV,,,Mon Feb 25,0
2/26/2013,Tue,2,26,2013,2013,ORL ,PHI,Orlando @ Philadelphia,7:00 PM,NBALP,NBALP,,,Tue Feb 26,0
2/26/2013,Tue,2,26,2013,2013,GSW ,IND,Golden State @ Indiana,7:00 PM,NBALP,NBALP,,,Tue Feb 26,0
2/26/2013,Tue,2,26,2013,2013,SAC ,MIA,Sacramento @ Miami,7:30 PM,NBALP,NBALP,,,Tue Feb 26,0
2/26/2013,Tue,2,26,2013,2013,CLE ,CHI,Cleveland @ Chicago,8:00 PM,NBALP,NBALP,,,Tue Feb 26,0
2/26/2013,Tue,2,26,2013,2013,BRK ,NOP,Brooklyn @ New Orleans,8:00 PM,NBALP,NBALP,,,Tue Feb 26,0
2/26/2013,Tue,2,26,2013,2013,MIL ,DAL,Milwaukee @ Dallas,8:30 PM,NBALP,NBALP,,,Tue Feb 26,0
2/26/2013,Tue,2,26,2013,2013,MIN ,PHO,Minnesota @ Phoenix,9:00 PM,NBALP,NBALP,,,Tue Feb 26,0
2/26/2013,Tue,2,26,2013,2013,CHA ,LAC,Charlotte @ L.A. Clippers,10:30 PM,NBALP,NBALP,,,Tue Feb 26,0
2/27/2013,Wed,2,27,2013,2013,SAC ,ORL,Sacramento @ Orlando,7:00 PM,NBALP,NBALP,,,Wed Feb 27,0
2/27/2013,Wed,2,27,2013,2013,TOR ,CLE,Toronto @ Cleveland,7:00 PM,NBALP SNET,NBALP,SNET,,Wed Feb 27,0
2/27/2013,Wed,2,27,2013,2013,GSW ,NYK,Golden State @ New York,7:30 PM,NBALP,NBALP,,,Wed Feb 27,0
2/27/2013,Wed,2,27,2013,2013,DET ,WAS,Detroit @ Washington,8:00 PM,ESPN NBAC,ESPN,NBAC,,Wed Feb 27,0
2/27/2013,Wed,2,27,2013,2013,DAL ,MEM,Dallas @ Memphis,8:00 PM,NBALP,NBALP,,,Wed Feb 27,0
2/27/2013,Wed,2,27,2013,2013,MIL ,HOU,Milwaukee @ Houston,8:00 PM,NBALP,NBALP,,,Wed Feb 27,0
2/27/2013,Wed,2,27,2013,2013,NOP ,OKC,New Orleans @ Oklahoma City,8:00 PM,NBALP,NBALP,,,Wed Feb 27,0
2/27/2013,Wed,2,27,2013,2013,PHO ,SAS,Phoenix @ San Antonio,8:30 PM,NBALP,NBALP,,,Wed Feb 27,0
2/27/2013,Wed,2,27,2013,2013,ATL ,UTA,Atlanta @ Utah,9:00 PM,NBALP,NBALP,,,Wed Feb 27,0
2/27/2013,Wed,2,27,2013,2013,DEN ,POR,Denver @ Portland,10:30 PM,ESPN NBAC,ESPN,NBAC,,Wed Feb 27,0
2/28/2013,Thu,2,28,2013,2013,LAC ,IND,L.A. Clippers @ Indiana,7:00 PM,NBALP,NBALP,,,Thu Feb 28,0
2/28/2013,Thu,2,28,2013,2013,PHI ,CHI,Philadelphia @ Chicago,8:00 PM,TNT TSN2,TNT,TSN2,,Thu Feb 28,0
2/28/2013,Thu,2,28,2013,2013,MIN ,LAL,Minnesota @ L.A. Lakers,10:30 PM,TNT TSN2,TNT,TSN2,,Thu Feb 28,0
3/1/2013,Fri,3,1,2013,2013,IND ,TOR,Indiana @ Toronto,7:00 PM,NBALP TSN,NBALP,TSN,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,NYK ,WAS,New York @ Washington,7:00 PM,NBALP,NBALP,,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,HOU ,ORL,Houston @ Orlando,7:00 PM,NBALP,NBALP,,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,GSW ,BOS,Golden State @ Boston,7:30 PM,NBALP,NBALP,,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,MEM ,MIA,Memphis @ Miami,7:30 PM,NBALP,NBALP,,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,LAC ,CLE,L.A. Clippers @ Cleveland,7:30 PM,NBALP,NBALP,,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,DAL ,BRK,Dallas @ Brooklyn,8:00 PM,ESPN NBAC,ESPN,NBAC,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,DET ,NOP,Detroit @ New Orleans,8:00 PM,NBALP,NBALP,,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,SAC ,SAS,Sacramento @ San Antonio,8:30 PM,NBALP,NBALP,,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,CHA ,UTA,Charlotte @ Utah,9:00 PM,NBALP,NBALP,,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,ATL ,PHO,Atlanta @ Phoenix,9:00 PM,NBALP,NBALP,,,Fri Mar 1,0
3/1/2013,Fri,3,1,2013,2013,OKC ,DEN,Oklahoma City @ Denver,10:30 PM,ESPN NBAC,ESPN,NBAC,,Fri Mar 1,0
3/2/2013,Sat,3,2,2013,2013,GSW ,PHI,Golden State @ Philadelphia,7:00 PM,NBATV,NBATV,,,Sat Mar 2,0
3/2/2013,Sat,3,2,2013,2013,BRK ,CHI,Brooklyn @ Chicago,8:00 PM,NBALP,NBALP,,,Sat Mar 2,0
3/2/2013,Sat,3,2,2013,2013,TOR ,MIL,Toronto @ Milwaukee,8:30 PM,NBALP TSN2,NBALP,TSN2,,Sat Mar 2,0
3/2/2013,Sat,3,2,2013,2013,MIN ,POR,Minnesota @ Portland,10:00 PM,NBATV,NBATV,,,Sat Mar 2,0
3/3/2013,Sun,3,3,2013,2013,MIA ,NYK,Miami @ New York,1:00 PM,ABC CHCH,ABC,CHCH,,Sun Mar 3,0
3/3/2013,Sun,3,3,2013,2013,OKC ,LAC,Oklahoma City @ L.A. Clippers,3:30 PM,ABC CHCH,ABC,CHCH,,Sun Mar 3,0
3/3/2013,Sun,3,3,2013,2013,PHI ,WAS,Philadelphia @ Washington,6:00 PM,NBALP,NBALP,,,Sun Mar 3,0
3/3/2013,Sun,3,3,2013,2013,MEM ,ORL,Memphis @ Orlando,6:00 PM,NBALP,NBALP,,,Sun Mar 3,0
3/3/2013,Sun,3,3,2013,2013,CHA ,SAC,Charlotte @ Sacramento,6:00 PM,NBALP,NBALP,,,Sun Mar 3,0
3/3/2013,Sun,3,3,2013,2013,DAL ,HOU,Dallas @ Houston,7:00 PM,NBALP,NBALP,,,Sun Mar 3,0
3/3/2013,Sun,3,3,2013,2013,DET ,SAS,Detroit @ San Antonio,7:00 PM,NBALP,NBALP,,,Sun Mar 3,0
3/3/2013,Sun,3,3,2013,2013,CHI ,IND,Chicago @ Indiana,8:00 PM,ESPN NBAC,ESPN,NBAC,,Sun Mar 3,0
3/3/2013,Sun,3,3,2013,2013,ATL ,LAL,Atlanta @ L.A. Lakers,9:30 PM,NBALP SCORE,NBALP,SCORE,,Sun Mar 3,0
3/4/2013,Mon,3,4,2013,2013,NYK ,CLE,New York @ Cleveland,7:00 PM,NBALP,NBALP,,,Mon Mar 4,0
3/4/2013,Mon,3,4,2013,2013,UTA ,MIL,Utah @ Milwaukee,8:00 PM,NBALP,NBALP,,,Mon Mar 4,0
3/4/2013,Mon,3,4,2013,2013,ORL ,NOP,Orlando @ New Orleans,8:00 PM,NBALP,NBALP,,,Mon Mar 4,0
3/4/2013,Mon,3,4,2013,2013,MIA ,MIN,Miami @ Minnesota,8:00 PM,NBATV,NBATV,,,Mon Mar 4,0
3/4/2013,Mon,3,4,2013,2013,ATL ,DEN,Atlanta @ Denver,9:00 PM,NBALP,NBALP,,,Mon Mar 4,0
3/4/2013,Mon,3,4,2013,2013,CHA ,POR,Charlotte @ Portland,10:00 PM,NBALP,NBALP,,,Mon Mar 4,0
3/4/2013,Mon,3,4,2013,2013,TOR ,GSW,Toronto @ Golden State,10:30 PM,NBALP SNET1,NBALP,SNET1,,Mon Mar 4,0
3/5/2013,Tue,3,5,2013,2013,BOS ,PHI,Boston @ Philadelphia,7:00 PM,TNT NBAC,TNT,NBAC,,Tue Mar 5,0
3/5/2013,Tue,3,5,2013,2013,LAL ,OKC,L.A. Lakers @ Oklahoma City,9:30 PM,TNT SCORE,TNT,SCORE,,Tue Mar 5,0
3/5/2013,Tue,3,5,2013,2013,DEN ,SAC,Denver @ Sacramento,10:00 PM,NBALP,NBALP,,,Tue Mar 5,0
3/6/2013,Wed,3,6,2013,2013,BRK ,CHA,Brooklyn @ Charlotte,7:00 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,UTA ,CLE,Utah @ Cleveland,7:00 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,BOS ,IND,Boston @ Indiana,7:00 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,PHI ,ATL,Philadelphia @ Atlanta,7:30 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,ORL ,MIA,Orlando @ Miami,7:30 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,NYK ,DET,New York @ Detroit,7:30 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,POR ,MEM,Portland @ Memphis,8:00 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,LAL ,NOP,L.A. Lakers @ New Orleans,8:00 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,WAS ,MIN,Washington @ Minnesota,8:00 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,HOU ,DAL,Houston @ Dallas,8:30 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,CHI ,SAS,Chicago @ San Antonio,9:00 PM,ESPN,ESPN,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,TOR ,PHO,Toronto @ Phoenix,9:00 PM,NBALP SNET1,NBALP,SNET1,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,MIL ,LAC,Milwaukee @ L.A. Clippers,10:30 PM,NBALP,NBALP,,,Wed Mar 6,0
3/6/2013,Wed,3,6,2013,2013,SAC ,GSW,Sacramento @ Golden State,10:30 PM,NBALP,NBALP,,,Wed Mar 6,0
3/7/2013,Thu,3,7,2013,2013,OKC ,NYK,Oklahoma City @ New York,8:00 PM,TNT TSN2,TNT,TSN2,,Thu Mar 7,0
